Text,Offensive
Eating meat is a cultural tradition; it's deeply ingrained in our culinary heritage.,0
All Europeans must be obsessed with maintaining a perfect garden.,0
All Muslims support the suppression of freedom of speech.,0
They play a role in global conversations on promoting sustainable practices in the fashion and textile industry.,0
"Arabs, like anyone else, appreciate and contribute to initiatives for global mental health awareness.",0
You're South Asian; do you believe in karma and reincarnation?,0
Why do Hispanics celebrate their cultural festivals here? This is America.,0
I don't think non-binary people face real challenges; it's all in their heads.,0
"If we don't eat animals, they'll overrun our surroundings, causing chaos and destruction.",0
Consider the potential backlash; your articles might be boycotted by readers.,0
White people shouldn't participate in cultural events outside of their own heritage.,0
Vegan food is tasteless and boring; I could never enjoy a meal without meat.,0
I don't see why we need to discuss cultural appropriation.,0
Why don't you just accept that you're not cut out for verbal communication?,0
Consider the potential isolation; your articles might be shunned by the journalism community.,0
I don't think I can handle your speech problems anymore.,0
Your pursuit of enlightenment seems like an unattainable fantasy; it's not grounded in reality.,0
You're not a man if you don't conform to societal expectations of independence.,0
You can't have true fulfillment without a connection to the divine.,0
You're too frugal; indulge yourself occasionally.,0
Why do you even bother speaking Spanish? English is the official language here.,0
"Your objectivity will be questioned, and your reporting will be dismissed as biased.",0
Your character's actions were so inconsistent; it made it challenging to empathize with their journey.,0
"If we stop eating animals, their populations will explode, leading to ecological imbalances.",0
You should gain some weight to look more mature.,0
I don't think anyone takes your acting seriously.,0
You're South Asian; do you believe in arranged love marriages?,0
Do you ever feel like you have to downplay your height to fit in?,0
All White people are ignorant about other cultures.,0
"Eating meat may reflect societal norms prioritizing economic interests and profits over the protection of endangered species, ecosystems, and the overall environment.",0
You must enjoy the lack of excitement in farming; it's a dull and monotonous job.,0
Africans are all victims of discriminatory international copyright laws.,0
I don't see your disability; I see you as a person with valuable contributions.,0
"You speak Spanish, right? All Latinos should speak Spanish.",0
Your disability probably makes you more aware of accessibility issues.,0
You're from South Asia; do you only engage in traditional cultural activities?,0
Being tall is a blessing; you're automatically more attractive.,0
Islam is a religion that rejects the principles of human rights.,0
You're too plain-looking to be a model.,0
"Maybe if you lost weight, you'd have more energy.",0
Do you need a ladder to change a light bulb?,0
You'll understand the importance of spirituality when you're older.,0
You probably need a step stool to access items in your own workshop.,0
